"Network ID","Network Name","Native ID","Station ID","Station Name","History ID","Province","Longitude","Latitude","Elevation (m)","Record Start","Record End","Obs Freq","Variables"
"19","EC_raw","1016640","6641","Race Rocks Lightstation","8326","BC","-123.5316389","48.29835833","3","2011-05-31","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1176749","6642","Revelstoke Airport","8327","BC","-118.1833333","50.96111111","444.7","2011-05-31","2012-02-28","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1176749","6642","Revelstoke Airport","8401","BC","-118.1833333","50.96666667","444.7","2012-02-28","2013-05-09","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1056869","6643","Rose Spit","8328","BC","-131.6613258","54.15914","6.6","2010-01-03","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","116FRMN","6644","Salmon Arm","8329","BC","-119.2905556","50.70305556","350.5","2010-04-09","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1107010","6645","Sand Heads Lightstation","8330","BC","-123.3033675","49.10589583","11","2011-05-31","2024-02-08","Hourly","Dew Point Temperature (Point)|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1057055","6646","Sandspit Airport","8331","BC","-131.8138889","53.25416667","6.4","2011-05-31","2013-01-21","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1057055","6646","Sandspit","12973","BC","-131.81","53.25","6.4","2013-01-15","2013-03-06","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1037090","6647","Sartine Island","8332","BC","-128.9080556","50.82111111","111.5","2010-01-03","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1017101","6648","Saturna Island","8333","BC","-123.044745","48.7839075","24.4","2010-01-02","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8334","BC","-123.7","49.45","86","2010-01-02","2019-01-01","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8476","BC","-123.7152625","49.45799667","86","2012-09-14","2012-09-16","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8478","BC","-123.7","49.45","86","2012-09-14","2012-09-14","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8480","BC","-123.7152625","49.45799667","86","2012-09-16","2023-01-23","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8482","BC","-123.7","49.45","86","2012-09-15","2012-09-15","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8515","BC","-123.7152625","49.45799667","86","2012-09-17","2012-09-18","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8517","BC","-123.7","49.45","86","2012-09-16","2012-09-16","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8519","BC","-123.7152625","49.45799667","86","2012-09-18","2012-09-19","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8521","BC","-123.7","49.45","86","2012-09-17","2012-09-17","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8523","BC","-123.7152625","49.45799667","86","2012-09-19","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8525","BC","-123.7","49.45","86","2012-09-18","2012-09-18","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8527","BC","-123.7152625","49.45799667","86","2012-09-20","2012-09-21","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8529","BC","-123.7","49.45","86","2012-09-19","2012-09-19","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8531","BC","-123.7152625","49.45799667","86","2012-09-21","2012-09-22","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8533","BC","-123.7","49.45","86","2012-09-20","2012-09-20","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8535","BC","-123.7152625","49.45799667","86","2012-09-22","2012-09-23","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8537","BC","-123.7","49.45","86","2012-09-21","2012-09-21","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8539","BC","-123.7152625","49.45799667","86","2012-09-23","2012-09-24","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8541","BC","-123.7","49.45","86","2012-09-22","2012-09-22","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8543","BC","-123.7152625","49.45799667","86","2012-09-24","2012-09-25","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8545","BC","-123.7","49.45","86","2012-09-23","2012-09-23","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8547","BC","-123.7152625","49.45799667","86","2012-09-25","2012-09-26","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8549","BC","-123.7","49.45","86","2012-09-24","2012-09-24","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1047172","6649","Sechelt","8551","BC","-123.7152625","49.45799667","86","2012-09-26","2018-08-30","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1017254","6650","Sheringham Point","8335","BC","-123.9210278","48.37680556","22.3","2010-01-02","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1027403","6651","Sisters Islets","8336","BC","-124.4349444","49.48661111","20","2011-05-31","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1077500","6652","Smithers Airport","8337","BC","-127.1827778","54.82472222","521.8","2011-05-31","2011-06-16","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1077500","6652","Smithers Airport","8366","BC","-127.1827778","54.82527778","521.8","2011-06-17","2013-01-21","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1037553","6653","Solander Island","8338","BC","-127.9404972","50.11169444","98.7","2010-01-02","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1157630","6654","Sparwood","8339","BC","-114.8827778","49.74527778","1137.7","2011-10-16","2012-04-03","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Relative Humidity (Point)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1157631","6655","Sparwood","8340","BC","-114.8860278","49.74536111","1137.7","2010-10-28","2024-02-08","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","10476F0","6656","Squamish Airport","8341","BC","-123.1611111","49.78333333","52.11","2010-01-02","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1067742","6657","Stewart Airport","8342","BC","-129.985","55.93611111","7.3","2011-10-16","2015-01-16","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Relative Humidity (Point)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","112G8L1","6658","Summerland","8343","BC","-119.6383889","49.56372222","454.2","2011-05-31","2012-11-09","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","112G8L1","6658","Summerland","8661","BC","-119.6486944","49.56255556","454.2","2010-03-02","2019-01-01","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","112G8L1","6658","Summerland","8662","BC","-119.6383889","49.56372222","454.2","2012-11-09","2012-11-09","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","112G8L1","6658","Summerland","8663","BC","-119.6486944","49.56255556","454.2","2012-11-11","2012-11-12","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","112G8L1","6658","Summerland","8664","BC","-119.6383889","49.56372222","454.2","2012-11-10","2012-11-10","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","112G8L1","6658","Summerland","8665","BC","-119.6486944","49.56255556","454.2","2012-11-12","2012-11-13","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","112G8L1","6658","Summerland","8666","BC","-119.6383889","49.56372222","454.2","2012-11-11","2012-11-11","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
